SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN cast_info ci ON cc.status_id = ci.nr_order JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND cc.movie_id = ci.movie_id AND cct2.id = ci.nr_order AND ci.movie_id = mi.movie_id AND ci.movie_id = mi_idx.movie_id AND ci.movie_id = t.id AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = t.id AND mi_idx.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN cast_info ci ON cc.status_id = ci.nr_order JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND cc.movie_id = ci.movie_id AND cct2.id = ci.nr_order AND ci.movie_id = mi.movie_id AND ci.movie_id = mk.movie_id AND ci.movie_id = t.id AND mi.movie_id = mk.movie_id AND mi.movie_id = t.id AND mk.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN cast_info ci ON cc.status_id = ci.nr_order JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND t.production_year > 2005 AND cc.movie_id = ci.movie_id AND cct2.id = ci.nr_order AND ci.movie_id = mi_idx.movie_id AND ci.movie_id = mk.movie_id AND ci.movie_id = t.id AND mi_idx.movie_id = mk.movie_id AND mi_idx.movie_id = t.id AND mk.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info mi ON cc.movie_id = mi.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND it1.info = 'countries' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND it2.info = 'rating' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN keyword k ON k.id = mk.keyword_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN title t ON cc.movie_id = t.id JOIN kind_type kt ON kt.id = t.kind_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND kt.kind IN ('movie', 'episode') AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id AND mc.movie_id = mi_idx.movie_id AND mi.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id AND mc.movie_id = mk.movie_id AND mi.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND mc.movie_id = mi.movie_id AND mc.movie_id = t.id AND mi.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mi_idx.movie_id AND mc.movie_id = mk.movie_id AND mi_idx.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = mi_idx.movie_id AND mc.movie_id = t.id AND mi_idx.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_name cn ON cn.id = mc.company_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND cn.country_code != '[us]' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = mk.movie_id AND mc.movie_id = t.id AND mk.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN keyword k ON k.id = mk.keyword_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN title t ON cc.movie_id = t.id JOIN kind_type kt ON kt.id = t.kind_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND kt.kind IN ('movie', 'episode') AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id AND mc.movie_id = mi_idx.movie_id AND mi.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id AND mc.movie_id = mk.movie_id AND mi.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND mc.movie_id = mi.movie_id AND mc.movie_id = t.id AND mi.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mi_idx.movie_id AND mc.movie_id = mk.movie_id AND mi_idx.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = mi_idx.movie_id AND mc.movie_id = t.id AND mi_idx.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN company_type ct ON ct.id = mc.company_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = mk.movie_id AND mc.movie_id = t.id AND mk.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND it2.info = 'rating' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mi.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN keyword k ON k.id = mk.keyword_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mi.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN title t ON cc.movie_id = t.id JOIN kind_type kt ON kt.id = t.kind_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND kt.kind IN ('movie', 'episode') AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND mi.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id AND mc.movie_id = mi_idx.movie_id AND mi.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id AND mc.movie_id = mk.movie_id AND mi.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND mc.movie_id = mi.movie_id AND mc.movie_id = t.id AND mi.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mk.movie_id AND mi_idx.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = t.id AND mi_idx.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN info_type it1 ON it1.id = mi.info_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it1.info = 'countries' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND mi.movie_id = mk.movie_id AND mi.movie_id = t.id AND mk.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id JOIN keyword k ON k.id = mk.keyword_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') AND mi_idx.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id JOIN title t ON cc.movie_id = t.id JOIN kind_type kt ON kt.id = t.kind_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND kt.kind IN ('movie', 'episode') AND t.production_year > 2005 AND mi_idx.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mc.movie_id = mi.movie_id AND mc.movie_id = mi_idx.movie_id AND mi.movie_id = mi_idx.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND mc.movie_id = mi_idx.movie_id AND mc.movie_id = mk.movie_id AND mi_idx.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_companies mc ON cc.movie_id = mc.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' AND t.production_year > 2005 AND mc.movie_id = mi_idx.movie_id AND mc.movie_id = t.id AND mi_idx.movie_id = t.id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id JOIN movie_keyword mk ON cc.movie_id = mk.movie_id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mk.movie_id AND mi_idx.movie_id = mk.movie_id;||5||1
SELECT * FROM complete_cast cc JOIN comp_cast_type cct1 ON cc.subject_id = cct1.id JOIN comp_cast_type cct2 ON cc.status_id = cct2.id JOIN movie_info mi ON cc.movie_id = mi.movie_id JOIN movie_info_idx mi_idx ON cc.movie_id = mi_idx.movie_id JOIN info_type it2 ON it2.id = mi_idx.info_type_id JOIN title t ON cc.movie_id = t.id WHERE cct1.kind = 'crew' AND cct2.kind != 'complete+verified' AND it2.info = 'rating' AND mi.info IN ('Sweden', 'Germany', 'Swedish') AND t.production_year > 2005 AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = t.id AND mi_idx.movie_id = t.id;||5||1
